individual	week	kit	KO	Abundance	module_id	group
61	13	mobio	K01676	0.607005222587183	M00009	DNR
61	13	mobio	K01677	0.160930936557029	M00009	DNR
61	13	mobio	K01678	0.174497623925305	M00009	DNR
61	10	qiagen	K01899	0.000582041432431065	M00009	DNR
61	13	mobio	K01679	0.0507452554886741	M00009	DNR
61	10	qiagen	K01902	0.0182483605481426	M00009	DNR
61	13	mobio	K01681	0.398416242519105	M00009	DNR
61	10	qiagen	K01900	0.00169835663225916	M00009	DNR
61	6	qiagen	K02195	0.037634228774633	M00259	DNR
61	13	mobio	K01682	0.141902533031504	M00009	DNR
61	10	qiagen	K01903	0.0145832571765587	M00009	DNR
61	4	qiagen	K02194	0.0162462352981224	M00259	DNR
61	4	qiagen	K02193	0.0461461895778598	M00259	DNR
75	12	qiagen	K01899	0.000875514528307226	M00009	WT
75	12	qiagen	K01903	0.0111937667744404	M00009	WT
75	12	qiagen	K01900	0.00216257098989741	M00009	WT
75	12	qiagen	K01902	0.0153869306943854	M00009	WT
75	8	qiagen	K01647	0.17319148634079	M00009	WT
61	13	mobio	K01899	0.00155461269564978	M00009	DNR
61	13	mobio	K01900	0.000141331212109731	M00009	DNR
61	13	mobio	K01902	0.0348500000932414	M00009	DNR
61	13	mobio	K01903	0.0306141034887068	M00009	DNR
75	6	qiagen	K01676	0.462653502159229	M00009	WT
75	6	qiagen	K01677	0.210063075779378	M00009	WT
75	6	qiagen	K01678	0.228028547172193	M00009	WT
75	6	qiagen	K01679	0.0645116854916377	M00009	WT
75	6	qiagen	K01681	0.250186337305764	M00009	WT
75	6	qiagen	K01682	0.0224038948097809	M00009	WT
61	8	qiagen	K01899	0.00128898521152432	M00009	DNR
75	5	mobio	K01197	0.16181944037267	M00076	WT
75	5	mobio	K01195	0.204698962008636	M00076	WT
61	5	mobio	K00246	0.0503584135216089	M00009	DNR
61	4	qiagen	K00031	0.45409174815971	M00009	DNR
61	4	qiagen	K00030	0.0519400617051352	M00009	DNR
61	5	mobio	K00242	0.00751766751801099	M00009	DNR
61	5	mobio	K00244	0.805545108396467	M00009	DNR
61	4	qiagen	K00025	0.0126307266727307	M00009	DNR
61	5	mobio	K00245	0.0722343688854056	M00009	DNR
61	4	qiagen	K00024	0.292731657403262	M00009	DNR
61	5	mobio	K00239	0.336119256724842	M00009	DNR
61	6	qiagen	K00164	0.0159887571794561	M00009	DNR
61	5	mobio	K00240	0.385587113756805	M00009	DNR
61	5	mobio	K00241	0.262274907748041	M00009	DNR
75	12	qiagen	K00658	0.0496366095874122	M00009	WT
61	4	qiagen	K00012	0.753629937570301	M00014	DNR
61	6	qiagen	K00247	0.00530518096206547	M00009	DNR
61	6	qiagen	K00246	0.104382575248348	M00009	DNR
61	6	qiagen	K00242	0.01071735474479	M00009	DNR
61	6	qiagen	K00245	0.082999245129074	M00009	DNR
61	6	qiagen	K00244	0.395413217981853	M00009	DNR
61	6	qiagen	K00239	0.405776534091499	M00009	DNR
61	6	qiagen	K00241	0.298441264137549	M00009	DNR
61	6	qiagen	K00240	0.363970626226108	M00009	DNR
75	12	qiagen	K00012	1.00796488588751	M00014	WT
75	10	qiagen	K00164	0.00805500811685834	M00009	WT
75	10	qiagen	K00024	0.892602097830019	M00009	WT
75	10	qiagen	K00025	0.000437736552036422	M00009	WT
75	10	qiagen	K00026	0.000575242064938066	M00009	WT
75	10	qiagen	K00030	0.0169868640441426	M00009	WT
75	10	qiagen	K00031	0.244704477659316	M00009	WT
102	13	mobio	K04057	0.000551651956655806	M00332	DNR
102	13	mobio	K04056	0.000364097632070898	M00332	DNR
102	13	mobio	K04058	0.000447899497052452	M00332	DNR
61	4	qiagen	K00164	0.0192893809358747	M00009	DNR
61	5	mobio	K00382	0.390870646049455	M00009	DNR
75	4	qiagen	K00382	0.35506459715915	M00009	WT
61	10	qiagen	K00012	1.03829278771101	M00014	DNR
61	4	qiagen	K00247	0.00245189203669695	M00009	DNR
61	4	qiagen	K00246	0.0226448785749864	M00009	DNR
61	4	qiagen	K00245	0.0422090394468946	M00009	DNR
61	4	qiagen	K00244	0.442043604360316	M00009	DNR
61	4	qiagen	K00242	0.00161581810683862	M00009	DNR
61	10	qiagen	K00025	0.00293369927020016	M00009	DNR
61	4	qiagen	K00241	0.161806246737721	M00009	DNR
61	10	qiagen	K00024	0.991520341150805	M00009	DNR
61	4	qiagen	K00240	0.177564976518756	M00009	DNR
61	4	qiagen	K00239	0.222588343810903	M00009	DNR
61	6	qiagen	K00382	0.284414629679599	M00009	DNR
61	10	qiagen	K00026	0.000160757231894779	M00009	DNR
61	10	qiagen	K00031	0.236458058998525	M00009	DNR
61	10	qiagen	K00030	0.018793276975238	M00009	DNR
75	10	qiagen	K00012	0.925763893530657	M00014	WT
75	5	mobio	K00246	0.0330983976372775	M00009	WT
75	5	mobio	K00245	0.0409528011913966	M00009	WT
75	5	mobio	K00244	0.370108524640558	M00009	WT
75	5	mobio	K00382	0.410503291359395	M00009	WT
61	13	mobio	K00012	1.05251231165492	M00014	DNR
61	10	qiagen	K00240	0.609465073363415	M00009	DNR
61	10	qiagen	K00239	0.666691384766011	M00009	DNR
61	10	qiagen	K00242	0.00609177517096056	M00009	DNR
61	10	qiagen	K00241	0.573132741345344	M00009	DNR
61	10	qiagen	K00244	0.302953844836125	M00009	DNR
61	13	mobio	K00030	0.00992363662476396	M00009	DNR
61	10	qiagen	K00246	0.0217433126442143	M00009	DNR
73	12	qiagen	K04057	0.00104749011709671	M00332	DNR
61	13	mobio	K00024	1.07408386935293	M00009	DNR
61	10	qiagen	K00245	0.0222899632620242	M00009	DNR
61	13	mobio	K00025	0.000840480476786516	M00009	DNR
61	13	mobio	K00026	0.000417172340255912	M00009	DNR
61	10	qiagen	K00247	0.00168756947705678	M00009	DNR
61	13	mobio	K00031	0.516563258503997	M00009	DNR
73	12	qiagen	K04058	0.00107530697627425	M00332	DNR
73	12	qiagen	K04059	0.00124982070992152	M00332	DNR
75	10	qiagen	K00382	0.349245060506095	M00009	WT
75	12	qiagen	K00244	0.248708033789453	M00009	WT
75	12	qiagen	K00241	0.476583680280744	M00009	WT
75	12	qiagen	K00242	0.00253437330915756	M00009	WT
75	12	qiagen	K00247	0.00109878046585648	M00009	WT
75	12	qiagen	K00245	0.025646220725928	M00009	WT
75	12	qiagen	K00246	0.0191826943019613	M00009	WT
102	5	mobio	K05351	0.00896922227010609	M00014	DNR
61	8	qiagen	K00012	1.17616589623902	M00014	DNR
61	10	qiagen	K00164	0.0135943185517842	M00009	DNR
61	4	qiagen	K00382	0.215549382474495	M00009	DNR
61	8	qiagen	K00026	0.000713432286276424	M00009	DNR
61	8	qiagen	K00025	0.00365526561724714	M00009	DNR
61	8	qiagen	K00024	1.01258654130512	M00009	DNR
75	8	qiagen	K00012	1.0901350639857	M00014	WT
61	8	qiagen	K00031	0.271029919338435	M00009	DNR
61	8	qiagen	K00030	0.0126413604752391	M00009	DNR
75	6	qiagen	K00164	0.0151809744011488	M00009	WT
75	13	mobio	K00240	0.450736277330308	M00009	WT
75	13	mobio	K00239	0.4908895338015	M00009	WT
75	6	qiagen	K00030	0.0218114848815733	M00009	WT
75	6	qiagen	K00024	0.7539091137221	M00009	WT
75	6	qiagen	K00025	0.0344413671084448	M00009	WT
75	6	qiagen	K00031	0.245380755524074	M00009	WT
75	4	qiagen	K00854	0.596230719601831	M00014	WT
102	6	qiagen	K05351	0.00415318448092931	M00014	DNR
61	13	mobio	K00164	0.0370516359350024	M00009	DNR
61	8	qiagen	K00240	0.51249420325299	M00009	DNR
61	8	qiagen	K00239	0.604709471632272	M00009	DNR
61	8	qiagen	K00244	0.359959723081028	M00009	DNR
61	10	qiagen	K00382	0.438904730567177	M00009	DNR
61	8	qiagen	K00242	0.0114862599865417	M00009	DNR
61	8	qiagen	K00241	0.49735806432295	M00009	DNR
61	8	qiagen	K00247	0.00053062524337322	M00009	DNR
61	8	qiagen	K00246	0.0781327412501573	M00009	DNR
61	8	qiagen	K00245	0.0867721329026293	M00009	DNR
61	5	mobio	K00658	0.202492070231473	M00009	DNR
75	12	qiagen	K00239	0.601462547223167	M00009	WT
75	12	qiagen	K00240	0.523016082455891	M00009	WT
75	13	mobio	K00164	0.00749070215084827	M00009	WT
75	10	qiagen	K00241	0.497611785139366	M00009	WT
75	10	qiagen	K00242	0.00173234251653236	M00009	WT
75	13	mobio	K00026	0.000144589020298164	M00009	WT
75	13	mobio	K00025	0.0015259074479294	M00009	WT
75	10	qiagen	K00244	0.181508385380346	M00009	WT
75	13	mobio	K00024	0.680812036369936	M00009	WT
75	10	qiagen	K00245	0.0114713181921472	M00009	WT
75	13	mobio	K00031	0.293485676828834	M00009	WT
75	10	qiagen	K00246	0.00937837881094389	M00009	WT
75	13	mobio	K00030	0.0247225201523862	M00009	WT
75	10	qiagen	K00247	0.000987719423397209	M00009	WT
75	4	qiagen	K00658	0.0563223534436292	M00009	WT
61	8	qiagen	K00164	0.0129889185628696	M00009	DNR
75	6	qiagen	K00012	1.09347875505239	M00014	WT
61	6	qiagen	K00658	0.105029726549098	M00009	DNR
75	12	qiagen	K00164	0.0100330331427915	M00009	WT
75	12	qiagen	K00026	0.000251758488644376	M00009	WT
75	12	qiagen	K00024	0.817420305772172	M00009	WT
75	12	qiagen	K00025	0.000838007118472655	M00009	WT
75	12	qiagen	K00030	0.018481356248788	M00009	WT
75	12	qiagen	K00031	0.210290759946597	M00009	WT
61	8	qiagen	K00382	0.412045800589372	M00009	DNR
75	8	qiagen	K00246	0.0280005457717507	M00009	WT
75	8	qiagen	K00247	0.000469760517313898	M00009	WT
75	8	qiagen	K00244	0.210937907695744	M00009	WT
75	8	qiagen	K00245	0.0404323412830806	M00009	WT
75	8	qiagen	K00242	0.0011081253379468	M00009	WT
75	6	qiagen	K00382	0.311256983099253	M00009	WT
75	8	qiagen	K00240	0.56660826671317	M00009	WT
75	8	qiagen	K00241	0.488133881067307	M00009	WT
61	13	mobio	K00239	0.669151820968295	M00009	DNR
61	13	mobio	K00244	0.263504162857567	M00009	DNR
61	13	mobio	K00245	0.14436175838833	M00009	DNR
61	13	mobio	K00246	0.132248051831714	M00009	DNR
73	5	mobio	K05351	0.0029952106531039	M00014	DNR
61	13	mobio	K00247	0.0337365419170901	M00009	DNR
61	13	mobio	K00240	0.617423622334045	M00009	DNR
61	13	mobio	K00241	0.516767882650835	M00009	DNR
61	13	mobio	K00242	0.0291213594232408	M00009	DNR
61	4	qiagen	K00658	0.067644795847569	M00009	DNR
61	5	mobio	K00854	0.591233508423316	M00014	DNR
75	13	mobio	K00382	0.293608399872174	M00009	WT
75	4	qiagen	K01136	0.016871651598727	M00076	WT
75	4	qiagen	K01135	0.00751804328740757	M00076	WT
61	10	qiagen	K00658	0.0597716472019481	M00009	DNR
73	6	qiagen	K05351	0.00880858222981424	M00014	DNR
75	10	qiagen	K00658	0.0535098387569102	M00009	WT
75	8	qiagen	K00239	0.646693207400376	M00009	WT
75	6	qiagen	K00244	0.36689900389291	M00009	WT
61	6	qiagen	K00854	0.82567053767381	M00014	DNR
75	6	qiagen	K00245	0.0287803453179255	M00009	WT
75	6	qiagen	K00246	0.0147341085325352	M00009	WT
75	12	qiagen	K00382	0.322111349930777	M00009	WT
75	6	qiagen	K00247	0.00212524712866576	M00009	WT
75	6	qiagen	K00240	0.485610746415339	M00009	WT
75	6	qiagen	K00241	0.425068725684983	M00009	WT
75	6	qiagen	K00242	0.00539876378648022	M00009	WT
75	5	mobio	K00854	0.571824036998572	M00014	WT
61	13	mobio	K00382	0.668074097934957	M00009	DNR
75	8	qiagen	K00164	0.0084945843657365	M00009	WT
75	13	mobio	K00244	0.266951195234477	M00009	WT
75	8	qiagen	K00030	0.00821213523740615	M00009	WT
75	13	mobio	K00242	0.00104317179513689	M00009	WT
75	13	mobio	K00241	0.377494027382826	M00009	WT
75	8	qiagen	K00025	0.00437008196898714	M00009	WT
75	8	qiagen	K00026	0.000132077095593754	M00009	WT
75	13	mobio	K00247	0.0019289385321822	M00009	WT
75	13	mobio	K00246	0.0483884459589423	M00009	WT
75	8	qiagen	K00024	0.876649875426409	M00009	WT
75	13	mobio	K00245	0.0550272515845308	M00009	WT
75	8	qiagen	K00031	0.211349366465859	M00009	WT
61	8	qiagen	K00658	0.076945080091905	M00009	DNR
73	4	qiagen	K05351	0.00298805970008327	M00014	DNR
75	6	qiagen	K00239	0.538892907104631	M00009	WT
61	4	qiagen	K00854	0.989923049577316	M00014	DNR
73	8	qiagen	K05351	0.00217527759069028	M00014	DNR
75	12	qiagen	K00854	0.512536088359621	M00014	WT
61	5	mobio	K01135	0.000625963967569333	M00076	DNR
61	5	mobio	K01136	0.006324008314845	M00076	DNR
61	5	mobio	K01217	0.000296507732778172	M00076	DNR
61	6	qiagen	K01136	0.0166186888901591	M00076	DNR
61	6	qiagen	K01135	0.0036681309975871	M00076	DNR
75	6	qiagen	K00658	0.0827558773663749	M00009	WT
61	5	mobio	K01197	0.0723053403310498	M00076	DNR
61	5	mobio	K01195	0.217404134491077	M00076	DNR
75	8	qiagen	K00382	0.327047802909554	M00009	WT
75	5	mobio	K01136	0.0178779650272552	M00076	WT
73	10	qiagen	K05351	0.00329025063080268	M00014	DNR
75	5	mobio	K01135	0.00416157126492221	M00076	WT
61	10	qiagen	K00854	0.684045716842924	M00014	DNR
75	4	qiagen	K01197	0.193792075269842	M00076	WT
75	4	qiagen	K01195	0.20851384637482	M00076	WT
61	13	mobio	K00658	0.0997731882068887	M00009	DNR
75	10	qiagen	K00854	0.581928309877237	M00014	WT
75	13	mobio	K00658	0.0520687548699036	M00009	WT
102	12	qiagen	K05351	0.00329495515110454	M00014	DNR
61	6	qiagen	K01197	0.0947690508718284	M00076	DNR
75	5	mobio	K01217	0.000135678607343125	M00076	WT
61	6	qiagen	K01195	0.226181563956337	M00076	DNR
73	8	qiagen	K04059	0.000411935808753811	M00332	DNR
75	5	mobio	K00026	0.00150099006663646	M00009	WT
75	5	mobio	K00031	0.237792961870834	M00009	WT
75	5	mobio	K00030	0.0293848297070793	M00009	WT
73	8	qiagen	K04057	0.000150108030668952	M00332	DNR
73	8	qiagen	K03331	0.00206535942120267	M00014	DNR
102	12	qiagen	K03219	0.00232402897038889	M00332	DNR
102	12	qiagen	K03225	0.475131985348752	M00332	DNR
102	12	qiagen	K03226	0.00215680145520297	M00332	DNR
102	12	qiagen	K03227	0.00138637706978791	M00332	DNR
102	12	qiagen	K03228	0.00958963199824127	M00332	DNR
102	12	qiagen	K03222	0.00530272067288496	M00332	DNR
102	12	qiagen	K03223	0.00984650098654899	M00332	DNR
102	12	qiagen	K03224	0.00432929464292829	M00332	DNR
102	12	qiagen	K03229	0.00465151857513594	M00332	DNR
102	12	qiagen	K03230	0.00371031610254056	M00332	DNR
102	12	qiagen	K12447	0.000103123264291534	M00014	DNR
73	10	qiagen	K03331	0.00101682270251646	M00014	DNR
73	8	qiagen	K03221	0.00192861691452253	M00332	DNR
73	8	qiagen	K03219	0.000488754804478579	M00332	DNR
73	8	qiagen	K03224	0.00125176935943582	M00332	DNR
73	8	qiagen	K03225	0.0331417859518686	M00332	DNR
73	8	qiagen	K03222	0.00183434540736223	M00332	DNR
73	8	qiagen	K03223	0.00217639199303526	M00332	DNR
73	8	qiagen	K03228	0.00172513061245544	M00332	DNR
73	8	qiagen	K03229	0.000972426852110415	M00332	DNR
73	8	qiagen	K03226	0.000172346257434722	M00332	DNR
73	8	qiagen	K03227	0.00205613093172122	M00332	DNR
73	8	qiagen	K03230	0.00137340269107788	M00332	DNR
102	12	qiagen	K03331	0.00147425240473488	M00014	DNR
102	5	mobio	K04059	0.000666381427543033	M00332	DNR
102	5	mobio	K04058	0.00143061029413697	M00332	DNR
102	5	mobio	K04057	0.00145696297778226	M00332	DNR
73	12	qiagen	K03331	0.00208954611840321	M00014	DNR
102	13	mobio	K03228	0.000657675596854605	M00332	DNR
102	13	mobio	K03227	0.00066706850077883	M00332	DNR
102	13	mobio	K03225	0.00112861789597329	M00332	DNR
102	13	mobio	K03224	0.0012013192045931	M00332	DNR
102	13	mobio	K03223	0.00170841423899864	M00332	DNR
102	13	mobio	K03222	0.00295152382858901	M00332	DNR
102	13	mobio	K03221	0.000673465398561519	M00332	DNR
102	13	mobio	K03230	0.00115873968520122	M00332	DNR
102	13	mobio	K03229	0.000643461336187633	M00332	DNR
102	13	mobio	K12447	6.85969139844765e-05	M00014	DNR
102	6	qiagen	K04058	0.000593727247946431	M00332	DNR
102	6	qiagen	K04059	0.000471241027946721	M00332	DNR
102	6	qiagen	K04057	0.000873988736295699	M00332	DNR
73	6	qiagen	K04056	0.0004876408595025	M00332	DNR
73	6	qiagen	K04057	0.00205861028860032	M00332	DNR
73	6	qiagen	K04058	0.00213818552455915	M00332	DNR
102	13	mobio	K03331	0.00500366734606753	M00014	DNR
102	13	mobio	K00012	1.16610676822473	M00014	DNR
73	12	qiagen	K03219	0.000873994571200332	M00332	DNR
102	12	qiagen	K00239	0.549773758854933	M00009	DNR
73	12	qiagen	K03227	0.00139930713648037	M00332	DNR
73	12	qiagen	K03228	0.00371672788136568	M00332	DNR
73	12	qiagen	K03225	0.0129025924030304	M00332	DNR
73	12	qiagen	K03226	0.00284688139984499	M00332	DNR
73	12	qiagen	K03223	0.00395506067316692	M00332	DNR
102	13	mobio	K00030	0.01777644964353	M00009	DNR
102	12	qiagen	K00244	0.454973469310712	M00009	DNR
73	12	qiagen	K03224	0.00427789791660821	M00332	DNR
102	12	qiagen	K00245	0.0634160275208894	M00009	DNR
73	12	qiagen	K03221	0.000874802791798193	M00332	DNR
102	12	qiagen	K00246	0.0740287520913133	M00009	DNR
73	12	qiagen	K03222	0.00223510565965871	M00332	DNR
102	12	qiagen	K00247	0.000588298164482368	M00009	DNR
102	13	mobio	K00026	0.000686493259736654	M00009	DNR
102	12	qiagen	K00240	0.477908534094677	M00009	DNR
102	13	mobio	K00025	0.00330893630846647	M00009	DNR
102	12	qiagen	K00241	0.408449482059142	M00009	DNR
102	13	mobio	K00024	0.989236020789479	M00009	DNR
102	12	qiagen	K00242	0.00554766795874045	M00009	DNR
73	12	qiagen	K03229	0.00309240435041061	M00332	DNR
73	12	qiagen	K03230	0.00604851308589437	M00332	DNR
102	13	mobio	K00031	0.233678303198599	M00009	DNR
73	4	qiagen	K04058	0.000229933929155984	M00332	DNR
73	4	qiagen	K04059	0.000325866721604672	M00332	DNR
73	4	qiagen	K04056	0.000352600798543415	M00332	DNR
73	4	qiagen	K04057	0.00016030540337004	M00332	DNR
102	5	mobio	K13247	0.000794875104567067	M00014	DNR
75	4	qiagen	K00024	0.885636355706862	M00009	WT
75	4	qiagen	K00025	0.00139583856536097	M00009	WT
75	4	qiagen	K00012	1.12354024132477	M00014	WT
73	5	mobio	K04059	0.000507371212268115	M00332	DNR
73	5	mobio	K04058	0.000285653267849596	M00332	DNR
102	6	qiagen	K13247	0.000605121665099163	M00014	DNR
73	10	qiagen	K04056	0.000286487783109512	M00332	DNR
73	10	qiagen	K04057	0.000436791185448777	M00332	DNR
73	10	qiagen	K04058	0.000596304319552893	M00332	DNR
73	10	qiagen	K04059	0.00033697538423127	M00332	DNR
75	5	mobio	K00164	0.0120128522884487	M00009	WT
75	4	qiagen	K00241	0.503079764326768	M00009	WT
75	4	qiagen	K00242	0.00196624655111703	M00009	WT
75	4	qiagen	K00239	0.621645510478862	M00009	WT
75	4	qiagen	K00240	0.561949302378396	M00009	WT
102	12	qiagen	K13247	0.000617763875656788	M00014	DNR
61	5	mobio	K00030	0.0675533492071765	M00009	DNR
61	5	mobio	K00031	0.226448153781406	M00009	DNR
61	5	mobio	K00025	0.095968219693787	M00009	DNR
61	5	mobio	K00026	0.000450934704544807	M00009	DNR
61	5	mobio	K00024	0.464226601899552	M00009	DNR
61	5	mobio	K00012	0.940191667306295	M00014	DNR
75	5	mobio	K00242	0.00459918776408781	M00009	WT
75	5	mobio	K00241	0.402464771948279	M00009	WT
75	5	mobio	K00240	0.507064177899469	M00009	WT
75	5	mobio	K00239	0.547269461087716	M00009	WT
61	6	qiagen	K00030	0.0254774920326553	M00009	DNR
61	6	qiagen	K00031	0.380657299786993	M00009	DNR
61	6	qiagen	K00025	0.0543633386105758	M00009	DNR
61	6	qiagen	K00024	0.580129390738471	M00009	DNR
61	6	qiagen	K00012	1.01360269850596	M00014	DNR
75	4	qiagen	K00245	0.0305055571067922	M00009	WT
75	4	qiagen	K00246	0.0276076143901618	M00009	WT
75	4	qiagen	K00244	0.248834986570597	M00009	WT
75	4	qiagen	K00247	0.000522695904884068	M00009	WT
75	5	mobio	K00025	0.0336428280417012	M00009	WT
75	5	mobio	K00024	0.799861136352213	M00009	WT
75	5	mobio	K00012	1.12721253646732	M00014	WT
102	12	qiagen	K04056	0.000602389138481946	M00332	DNR
102	12	qiagen	K04057	0.00312697437473746	M00332	DNR
102	12	qiagen	K04058	0.00246093580171023	M00332	DNR
61	5	mobio	K00164	0.0328217122854361	M00009	DNR
75	4	qiagen	K00026	0.000499674180829975	M00009	WT
75	4	qiagen	K00030	0.0143011043511146	M00009	WT
75	4	qiagen	K00031	0.19110868798831	M00009	WT
75	4	qiagen	K00164	0.00971591907468547	M00009	WT
73	5	mobio	K03331	0.00564758862566183	M00014	DNR
73	12	qiagen	K01902	0.006823896051861	M00009	DNR
73	12	qiagen	K01903	0.00712056503612123	M00009	DNR
73	12	qiagen	K01899	0.0065204745904872	M00009	DNR
73	12	qiagen	K01900	0.0105981062291104	M00009	DNR
73	8	qiagen	K02193	0.0485169729883239	M00259	DNR
73	8	qiagen	K02194	0.0374826266263712	M00259	DNR
73	8	qiagen	K02195	0.0478973753098544	M00259	DNR
102	5	mobio	K03331	0.00423292893425469	M00014	DNR
102	6	qiagen	K03331	0.00288657008773784	M00014	DNR
102	5	mobio	K03230	0.0037983633036933	M00332	DNR
102	5	mobio	K03229	0.00404143113143181	M00332	DNR
102	5	mobio	K03228	0.00429452319213167	M00332	DNR
102	5	mobio	K03227	0.00169013865942733	M00332	DNR
102	5	mobio	K03226	0.00256398152893846	M00332	DNR
102	5	mobio	K03225	0.081639031747835	M00332	DNR
102	5	mobio	K03224	0.00482321993528956	M00332	DNR
102	5	mobio	K03223	0.00334219064244445	M00332	DNR
102	5	mobio	K03222	0.00374921041700083	M00332	DNR
102	5	mobio	K03219	0.000613801256211317	M00332	DNR
102	13	mobio	K01903	0.00858713063216888	M00009	DNR
102	13	mobio	K01902	0.00738464609226806	M00009	DNR
102	13	mobio	K01900	0.00192914091591788	M00009	DNR
102	13	mobio	K01899	0.00140793033689688	M00009	DNR
102	6	qiagen	K03229	0.00213753287081867	M00332	DNR
102	6	qiagen	K03230	0.00246746104118555	M00332	DNR
73	10	qiagen	K02193	0.0453881861010694	M00259	DNR
102	6	qiagen	K03228	0.00185189901278301	M00332	DNR
73	10	qiagen	K02194	0.0381862485083218	M00259	DNR
102	6	qiagen	K03225	0.00608277547500874	M00332	DNR
73	10	qiagen	K02195	0.052012458290981	M00259	DNR
102	6	qiagen	K03226	0.0011068498414946	M00332	DNR
102	6	qiagen	K03223	0.0024634885511597	M00332	DNR
102	6	qiagen	K03224	0.00327757252178744	M00332	DNR
102	6	qiagen	K03221	0.000429931573481928	M00332	DNR
102	6	qiagen	K03222	0.00171632203752324	M00332	DNR
102	6	qiagen	K03219	0.000542995105412473	M00332	DNR
102	5	mobio	K12447	0.000116942655581487	M00014	DNR
102	12	qiagen	K02193	0.0476867619385619	M00259	DNR
102	12	qiagen	K02194	0.0407090895823934	M00259	DNR
102	12	qiagen	K02195	0.0472756441450749	M00259	DNR
73	12	qiagen	K02195	0.0262217304509238	M00259	DNR
73	12	qiagen	K02193	0.0339530254194403	M00259	DNR
73	12	qiagen	K02194	0.0223399163413878	M00259	DNR
102	13	mobio	K02195	0.0351370251196578	M00259	DNR
102	13	mobio	K02194	0.0181085880233956	M00259	DNR
102	13	mobio	K02193	0.0280096921343411	M00259	DNR
75	12	qiagen	K01195	0.187620418368786	M00076	WT
75	12	qiagen	K01197	0.156143842338774	M00076	WT
75	13	mobio	K01136	0.011441854398273	M00076	WT
75	13	mobio	K01135	0.00357560153686293	M00076	WT
73	6	qiagen	K03227	0.00182129533785789	M00332	DNR
73	6	qiagen	K03228	0.00573958046475427	M00332	DNR
73	6	qiagen	K03229	0.00321580338710132	M00332	DNR
73	6	qiagen	K03230	0.00686610418789894	M00332	DNR
73	6	qiagen	K03223	0.00849317335559022	M00332	DNR
73	6	qiagen	K03224	0.00508708225517776	M00332	DNR
73	6	qiagen	K03225	0.0672402876950711	M00332	DNR
73	6	qiagen	K03226	0.00342048558866101	M00332	DNR
73	6	qiagen	K03219	0.000930190950566357	M00332	DNR
73	6	qiagen	K03221	0.0025986148175606	M00332	DNR
73	6	qiagen	K03222	0.00370046432899963	M00332	DNR
73	4	qiagen	K03229	0.000787635937709269	M00332	DNR
73	4	qiagen	K03230	0.00210258040986766	M00332	DNR
73	4	qiagen	K03228	0.000936881873266109	M00332	DNR
73	4	qiagen	K03225	0.00115499466852314	M00332	DNR
73	4	qiagen	K03226	0.00110432611210472	M00332	DNR
73	4	qiagen	K03223	0.00211456115495453	M00332	DNR
73	4	qiagen	K03224	0.00107780066942242	M00332	DNR
73	4	qiagen	K03221	0.00179736493253983	M00332	DNR
73	4	qiagen	K03222	0.00160970318242449	M00332	DNR
73	4	qiagen	K03219	0.000410339003309558	M00332	DNR
73	6	qiagen	K03331	0.00391295246655227	M00014	DNR
73	10	qiagen	K03219	0.000844606035745451	M00332	DNR
73	10	qiagen	K03221	0.000817759431534114	M00332	DNR
73	10	qiagen	K03222	0.0034596502894793	M00332	DNR
73	10	qiagen	K03223	0.00290594618151135	M00332	DNR
73	10	qiagen	K03224	0.00194626639892289	M00332	DNR
73	10	qiagen	K03225	0.0322936886649046	M00332	DNR
73	10	qiagen	K03226	0.00170389493225935	M00332	DNR
73	10	qiagen	K03227	0.00223082928785663	M00332	DNR
73	10	qiagen	K03228	0.00319523609020482	M00332	DNR
73	10	qiagen	K03229	0.00156521590700197	M00332	DNR
73	5	mobio	K03228	0.000980252942289996	M00332	DNR
73	10	qiagen	K03230	0.00278730207513429	M00332	DNR
73	5	mobio	K03227	0.00135227478844116	M00332	DNR
73	5	mobio	K03230	0.00220962403915916	M00332	DNR
73	5	mobio	K03229	0.000497297840264953	M00332	DNR
73	5	mobio	K03224	0.00210219717657319	M00332	DNR
73	5	mobio	K03223	0.00171987773883705	M00332	DNR
73	5	mobio	K03226	0.00105075951676514	M00332	DNR
73	5	mobio	K03225	0.0078378664005945	M00332	DNR
73	5	mobio	K03219	0.000252052436095844	M00332	DNR
73	5	mobio	K03222	0.00366466942722037	M00332	DNR
73	5	mobio	K03221	0.000599462019618247	M00332	DNR
73	4	qiagen	K03331	0.00544453281797697	M00014	DNR
102	12	qiagen	K00854	0.547889710134981	M00014	DNR
102	13	mobio	K00658	0.0873439637071587	M00009	DNR
102	5	mobio	K02195	0.0262012646759842	M00259	DNR
102	5	mobio	K02194	0.0199041475788276	M00259	DNR
102	5	mobio	K02193	0.0277754627381012	M00259	DNR
102	6	qiagen	K02195	0.0352213927098103	M00259	DNR
102	6	qiagen	K02193	0.0326317398836815	M00259	DNR
102	6	qiagen	K02194	0.0255858060730355	M00259	DNR
102	13	mobio	K00854	0.560692604040603	M00014	DNR
102	12	qiagen	K01135	0.00611497020371942	M00076	DNR
102	12	qiagen	K01136	0.0189488133581761	M00076	DNR
102	5	mobio	K01903	0.014258483802526	M00009	DNR
